order_id,order_date,shipped_date,freight,customer_id,customer_name,customer_city,customer_country,employee_id,employee_name,employee_title,product_id,unit_price,quantity,discount,sales_amount,product_name,category_id,supplier_id,category_name,supplier_name,supplier_country
10680,"1995-10-25 00:00:00","1995-10-27 00:00:00",26.61,OLDWO,"Old World Delicatessen",Anchorage,USA,1,"Nancy Davolio","Sales Representative",16,17.45,50,0,872.5,Pavlova,3,7,Confections,"Pavlova, Ltd.",Australia
10680,"1995-10-25 00:00:00","1995-10-27 00:00:00",26.61,OLDWO,"Old World Delicatessen",Anchorage,USA,1,"Nancy Davolio","Sales Representative",31,12.5,20,0,250,"Gorgonzola Telino",4,14,"Dairy Products","Formaggi Fortini s.r.l.",Italy
10680,"1995-10-25 00:00:00","1995-10-27 00:00:00",26.61,OLDWO,"Old World Delicatessen",Anchorage,USA,1,"Nancy Davolio","Sales Representative",42,14,40,0,560,"Singaporean Hokkien Fried Mee",5,20,Grains/Cereals,"Leka Trading",Singapore
10681,"1995-10-26 00:00:00","1995-10-31 00:00:00",76.13,GREAL,"Great Lakes Food Market",Eugene,USA,3,"Janet Leverling","Sales Representative",19,9.2,30,0,276,"Teatime Chocolate Biscuits",3,8,Confections,"Specialty Biscuits, Ltd.",UK
10681,"1995-10-26 00:00:00","1995-10-31 00:00:00",76.13,GREAL,"Great Lakes Food Market",Eugene,USA,3,"Janet Leverling","Sales Representative",21,10,12,0,120,"Sir Rodney's Scones",3,8,Confections,"Specialty Biscuits, Ltd.",UK
10681,"1995-10-26 00:00:00","1995-10-31 00:00:00",76.13,GREAL,"Great Lakes Food Market",Eugene,USA,3,"Janet Leverling","Sales Representative",64,33.25,28,0,931,"Wimmers gute SemmelknÃ¶del",5,12,Grains/Cereals,"Plutzer LebensmittelgroÃŸmÃ¤rkte AG",Germany
10673,"1995-10-19 00:00:00","1995-10-20 00:00:00",22.76,WILMK,"Wilman Kala",Helsinki,Finland,2,"Andrew Fuller","Vice President Sales",16,17.45,3,0,52.349999999999994,Pavlova,3,7,Confections,"Pavlova, Ltd.",Australia
10682,"1995-10-26 00:00:00","1995-11-01 00:00:00",36.13,ANTON,"Antonio Moreno TaquerÃ­a","MÃ©xico D.F.",Mexico,3,"Janet Leverling","Sales Representative",33,2.5,30,0,75,Geitost,4,15,"Dairy Products","Norske Meierier",Norway
10682,"1995-10-26 00:00:00","1995-11-01 00:00:00",36.13,ANTON,"Antonio Moreno TaquerÃ­a","MÃ©xico D.F.",Mexico,3,"Janet Leverling","Sales Representative",75,7.75,30,0,232.5,"RhÃ¶nbrÃ¤u Klosterbier",1,12,Beverages,"Plutzer LebensmittelgroÃŸmÃ¤rkte AG",Germany
10683,"1995-10-27 00:00:00","1995-11-01 00:00:00",4.4,DUMON,"Du monde entier",Nantes,France,2,"Andrew Fuller","Vice President Sales",52,7,9,0,63,"Filo Mix",5,24,Grains/Cereals,"G'day, Mate",Australia
10684,"1995-10-27 00:00:00","1995-10-31 00:00:00",145.63,OTTIK,"Ottilies KÃ¤seladen",KÃ¶ln,Germany,3,"Janet Leverling","Sales Representative",40,18.4,20,0,368,"Boston Crab Meat",8,19,Seafood,"New England Seafood Cannery",USA
10684,"1995-10-27 00:00:00","1995-10-31 00:00:00",145.63,OTTIK,"Ottilies KÃ¤seladen",KÃ¶ln,Germany,3,"Janet Leverling","Sales Representative",47,9.5,40,0,380,"Zaanse koeken",3,22,Confections,"Zaanse Snoepfabriek",Netherlands
10684,"1995-10-27 00:00:00","1995-10-31 00:00:00",145.63,OTTIK,"Ottilies KÃ¤seladen",KÃ¶ln,Germany,3,"Janet Leverling","Sales Representative",60,34,30,0,1020,"Camembert Pierrot",4,28,"Dairy Products","Gai pÃ¢turage",France
10685,"1995-10-30 00:00:00","1995-11-03 00:00:00",33.75,GOURL,"Gourmet Lanchonetes",Campinas,Brazil,4,"Margaret Peacock","Sales Representative",10,31,20,0,620,Ikura,8,4,Seafood,"Tokyo Traders",Japan
10685,"1995-10-30 00:00:00","1995-11-03 00:00:00",33.75,GOURL,"Gourmet Lanchonetes",Campinas,Brazil,4,"Margaret Peacock","Sales Representative",41,9.65,4,0,38.6,"Jack's New England Clam Chowder",8,19,Seafood,"New England Seafood Cannery",USA
10685,"1995-10-30 00:00:00","1995-11-03 00:00:00",33.75,GOURL,"Gourmet Lanchonetes",Campinas,Brazil,4,"Margaret Peacock","Sales Representative",47,9.5,15,0,142.5,"Zaanse koeken",3,22,Confections,"Zaanse Snoepfabriek",Netherlands
10687,"1995-10-31 00:00:00","1995-11-30 00:00:00",296.43,HUNGO,"Hungry Owl All-Night Grocers",Cork,Ireland,9,"Anne Dodsworth","Sales Representative",9,97,50,0,4850,"Mishi Kobe Niku",6,4,Meat/Poultry,"Tokyo Traders",Japan
10687,"1995-10-31 00:00:00","1995-11-30 00:00:00",296.43,HUNGO,"Hungry Owl All-Night Grocers",Cork,Ireland,9,"Anne Dodsworth","Sales Representative",29,123.79,10,0,1237.9,"ThÃ¼ringer Rostbratwurst",6,12,Meat/Poultry,"Plutzer LebensmittelgroÃŸmÃ¤rkte AG",Germany
10687,"1995-10-31 00:00:00","1995-11-30 00:00:00",296.43,HUNGO,"Hungry Owl All-Night Grocers",Cork,Ireland,9,"Anne Dodsworth","Sales Representative",36,19,6,0,114,"Inlagd Sill",8,17,Seafood,"Svensk SjÃ¶fÃ¶da AB",Sweden
10689,"1995-11-01 00:00:00","1995-11-07 00:00:00",13.42,BERGS,"Berglunds snabbkÃ¶p",LuleÃ¥,Sweden,1,"Nancy Davolio","Sales Representative",1,18,35,0,630,Chai,1,1,Beverages,"Exotic Liquids",UK
10690,"1995-11-02 00:00:00","1995-11-03 00:00:00",15.8,HANAR,"Hanari Carnes","Rio de Janeiro",Brazil,1,"Nancy Davolio","Sales Representative",56,38,20,0,760,"Gnocchi di nonna Alice",5,26,Grains/Cereals,"Pasta Buttini s.r.l.",Italy
10690,"1995-11-02 00:00:00","1995-11-03 00:00:00",15.8,HANAR,"Hanari Carnes","Rio de Janeiro",Brazil,1,"Nancy Davolio","Sales Representative",77,13,30,0,390,"Original Frankfurter grÃ¼ne SoÃŸe",2,12,Condiments,"Plutzer LebensmittelgroÃŸmÃ¤rkte AG",Germany
10692,"1995-11-03 00:00:00","1995-11-13 00:00:00",61.02,ALFKI,"Alfreds Futterkiste",Berlin,Germany,4,"Margaret Peacock","Sales Representative",63,43.9,20,0,878,Vegie-spread,2,7,Condiments,"Pavlova, Ltd.",Australia
10697,"1995-11-08 00:00:00","1995-11-14 00:00:00",45.52,LINOD,LINO-Delicateses,"I. de Margarita",Venezuela,3,"Janet Leverling","Sales Representative",19,9.2,7,0,64.39999999999999,"Teatime Chocolate Biscuits",3,8,Confections,"Specialty Biscuits, Ltd.",UK
10697,"1995-11-08 00:00:00","1995-11-14 00:00:00",45.52,LINOD,LINO-Delicateses,"I. de Margarita",Venezuela,3,"Janet Leverling","Sales Representative",35,18,9,0,162,"Steeleye Stout",1,16,Beverages,"Bigfoot Breweries",USA
10697,"1995-11-08 00:00:00","1995-11-14 00:00:00",45.52,LINOD,LINO-Delicateses,"I. de Margarita",Venezuela,3,"Janet Leverling","Sales Representative",58,13.25,30,0,397.5,"Escargots de Bourgogne",8,27,Seafood,"Escargots Nouveaux",France
10697,"1995-11-08 00:00:00","1995-11-14 00:00:00",45.52,LINOD,LINO-Delicateses,"I. de Margarita",Venezuela,3,"Janet Leverling","Sales Representative",70,15,30,0,450,"Outback Lager",1,7,Beverages,"Pavlova, Ltd.",Australia
10698,"1995-11-09 00:00:00","1995-11-17 00:00:00",272.47,ERNSH,"Ernst Handel",Graz,Austria,4,"Margaret Peacock","Sales Representative",11,21,15,0,315,"Queso Cabrales",4,5,"Dairy Products","Cooperativa de Quesos 'Las Cabras'",Spain
10698,"1995-11-09 00:00:00","1995-11-17 00:00:00",272.47,ERNSH,"Ernst Handel",Graz,Austria,4,"Margaret Peacock","Sales Representative",17,39,8,0,312,"Alice Mutton",6,7,Meat/Poultry,"Pavlova, Ltd.",Australia
10698,"1995-11-09 00:00:00","1995-11-17 00:00:00",272.47,ERNSH,"Ernst Handel",Graz,Austria,4,"Margaret Peacock","Sales Representative",29,123.79,12,0,1485.48,"ThÃ¼ringer Rostbratwurst",6,12,Meat/Poultry,"Plutzer LebensmittelgroÃŸmÃ¤rkte AG",Germany
10698,"1995-11-09 00:00:00","1995-11-17 00:00:00",272.47,ERNSH,"Ernst Handel",Graz,Austria,4,"Margaret Peacock","Sales Representative",65,21.05,65,0,1368.25,"Louisiana Fiery Hot Pepper Sauce",2,2,Condiments,"New Orleans Cajun Delights",USA
10698,"1995-11-09 00:00:00","1995-11-17 00:00:00",272.47,ERNSH,"Ernst Handel",Graz,Austria,4,"Margaret Peacock","Sales Representative",70,15,8,0,120,"Outback Lager",1,7,Beverages,"Pavlova, Ltd.",Australia
10699,"1995-11-09 00:00:00","1995-11-13 00:00:00",0.58,MORGK,"Morgenstern Gesundkost",Leipzig,Germany,3,"Janet Leverling","Sales Representative",47,9.5,12,0,114,"Zaanse koeken",3,22,Confections,"Zaanse Snoepfabriek",Netherlands
10701,"1995-11-13 00:00:00","1995-11-15 00:00:00",220.31,HUNGO,"Hungry Owl All-Night Grocers",Cork,Ireland,6,"Michael Suyama","Sales Representative",59,55,42,0,2310,"Raclette Courdavault",4,28,"Dairy Products","Gai pÃ¢turage",France
10701,"1995-11-13 00:00:00","1995-11-15 00:00:00",220.31,HUNGO,"Hungry Owl All-Night Grocers",Cork,Ireland,6,"Michael Suyama","Sales Representative",71,21.5,20,0,430,FlÃ¸temysost,4,15,"Dairy Products","Norske Meierier",Norway
10701,"1995-11-13 00:00:00","1995-11-15 00:00:00",220.31,HUNGO,"Hungry Owl All-Night Grocers",Cork,Ireland,6,"Michael Suyama","Sales Representative",76,18,35,0,630,LakkalikÃ¶Ã¶ri,1,23,Beverages,"Karkki Oy",Finland
10702,"1995-11-13 00:00:00","1995-11-21 00:00:00",23.94,ALFKI,"Alfreds Futterkiste",Berlin,Germany,4,"Margaret Peacock","Sales Representative",3,10,6,0,60,"Aniseed Syrup",2,1,Condiments,"Exotic Liquids",UK
10686,"1995-10-31 00:00:00","1995-11-08 00:00:00",96.5,PICCO,"Piccolo und mehr",Salzburg,Austria,2,"Andrew Fuller","Vice President Sales",17,39,30,0,1170,"Alice Mutton",6,7,Meat/Poultry,"Pavlova, Ltd.",Australia
10686,"1995-10-31 00:00:00","1995-11-08 00:00:00",96.5,PICCO,"Piccolo und mehr",Salzburg,Austria,2,"Andrew Fuller","Vice President Sales",26,31.23,15,0,468.45,"GumbÃ¤r GummibÃ¤rchen",3,11,Confections,"Heli SÃ¼ÃŸwaren GmbH & Co. KG",Germany
10688,"1995-11-01 00:00:00","1995-11-07 00:00:00",299.09,VAFFE,Vaffeljernet,Ã…rhus,Denmark,4,"Margaret Peacock","Sales Representative",10,31,18,0,558,Ikura,8,4,Seafood,"Tokyo Traders",Japan
10688,"1995-11-01 00:00:00","1995-11-07 00:00:00",299.09,VAFFE,Vaffeljernet,Ã…rhus,Denmark,4,"Margaret Peacock","Sales Representative",28,45.6,60,0,2736,"RÃ¶ssle Sauerkraut",7,12,Produce,"Plutzer LebensmittelgroÃŸmÃ¤rkte AG",Germany
10688,"1995-11-01 00:00:00","1995-11-07 00:00:00",299.09,VAFFE,Vaffeljernet,Ã…rhus,Denmark,4,"Margaret Peacock","Sales Representative",34,14,14,0,196,"Sasquatch Ale",1,16,Beverages,"Bigfoot Breweries",USA
10691,"1995-11-03 00:00:00","1995-11-22 00:00:00",810.05,QUICK,QUICK-Stop,Cunewalde,Germany,2,"Andrew Fuller","Vice President Sales",1,18,30,0,540,Chai,1,1,Beverages,"Exotic Liquids",UK
10691,"1995-11-03 00:00:00","1995-11-22 00:00:00",810.05,QUICK,QUICK-Stop,Cunewalde,Germany,2,"Andrew Fuller","Vice President Sales",29,123.79,40,0,4951.6,"ThÃ¼ringer Rostbratwurst",6,12,Meat/Poultry,"Plutzer LebensmittelgroÃŸmÃ¤rkte AG",Germany
10691,"1995-11-03 00:00:00","1995-11-22 00:00:00",810.05,QUICK,QUICK-Stop,Cunewalde,Germany,2,"Andrew Fuller","Vice President Sales",43,46,40,0,1840,"Ipoh Coffee",1,20,Beverages,"Leka Trading",Singapore
10691,"1995-11-03 00:00:00","1995-11-22 00:00:00",810.05,QUICK,QUICK-Stop,Cunewalde,Germany,2,"Andrew Fuller","Vice President Sales",44,19.45,24,0,466.79999999999995,"Gula Malacca",2,20,Condiments,"Leka Trading",Singapore
10691,"1995-11-03 00:00:00","1995-11-22 00:00:00",810.05,QUICK,QUICK-Stop,Cunewalde,Germany,2,"Andrew Fuller","Vice President Sales",62,49.3,48,0,2366.3999999999996,"Tarte au sucre",3,29,Confections,"ForÃªts d'Ã©rables",Canada
10693,"1995-11-06 00:00:00","1995-11-10 00:00:00",139.34,WHITC,"White Clover Markets",Seattle,USA,3,"Janet Leverling","Sales Representative",9,97,6,0,582,"Mishi Kobe Niku",6,4,Meat/Poultry,"Tokyo Traders",Japan
10693,"1995-11-06 00:00:00","1995-11-10 00:00:00",139.34,WHITC,"White Clover Markets",Seattle,USA,3,"Janet Leverling","Sales Representative",54,7.45,60,0,447,TourtiÃ¨re,6,25,Meat/Poultry,"Ma Maison",Canada
10693,"1995-11-06 00:00:00","1995-11-10 00:00:00",139.34,WHITC,"White Clover Markets",Seattle,USA,3,"Janet Leverling","Sales Representative",69,36,30,0,1080,Gudbrandsdalsost,4,15,"Dairy Products","Norske Meierier",Norway
10693,"1995-11-06 00:00:00","1995-11-10 00:00:00",139.34,WHITC,"White Clover Markets",Seattle,USA,3,"Janet Leverling","Sales Representative",73,15,15,0,225,"RÃ¶d Kaviar",8,17,Seafood,"Svensk SjÃ¶fÃ¶da AB",Sweden
10694,"1995-11-06 00:00:00","1995-11-09 00:00:00",398.36,QUICK,QUICK-Stop,Cunewalde,Germany,8,"Laura Callahan","Inside Sales Coordinator",7,30,90,0,2700,"Uncle Bob's Organic Dried Pears",7,3,Produce,"Grandma Kelly's Homestead",USA
10694,"1995-11-06 00:00:00","1995-11-09 00:00:00",398.36,QUICK,QUICK-Stop,Cunewalde,Germany,8,"Laura Callahan","Inside Sales Coordinator",59,55,25,0,1375,"Raclette Courdavault",4,28,"Dairy Products","Gai pÃ¢turage",France
10694,"1995-11-06 00:00:00","1995-11-09 00:00:00",398.36,QUICK,QUICK-Stop,Cunewalde,Germany,8,"Laura Callahan","Inside Sales Coordinator",70,15,50,0,750,"Outback Lager",1,7,Beverages,"Pavlova, Ltd.",Australia
10695,"1995-11-07 00:00:00","1995-11-14 00:00:00",16.72,WILMK,"Wilman Kala",Helsinki,Finland,7,"Robert King","Sales Representative",8,40,10,0,400,"Northwoods Cranberry Sauce",2,3,Condiments,"Grandma Kelly's Homestead",USA
10695,"1995-11-07 00:00:00","1995-11-14 00:00:00",16.72,WILMK,"Wilman Kala",Helsinki,Finland,7,"Robert King","Sales Representative",12,38,4,0,152,"Queso Manchego La Pastora",4,5,"Dairy Products","Cooperativa de Quesos 'Las Cabras'",Spain
10695,"1995-11-07 00:00:00","1995-11-14 00:00:00",16.72,WILMK,"Wilman Kala",Helsinki,Finland,7,"Robert King","Sales Representative",24,4.5,20,0,90,"GuaranÃ¡ FantÃ¡stica",1,10,Beverages,"Refrescos Americanas LTDA",Brazil
10696,"1995-11-08 00:00:00","1995-11-14 00:00:00",102.55,WHITC,"White Clover Markets",Seattle,USA,8,"Laura Callahan","Inside Sales Coordinator",17,39,20,0,780,"Alice Mutton",6,7,Meat/Poultry,"Pavlova, Ltd.",Australia
10696,"1995-11-08 00:00:00","1995-11-14 00:00:00",102.55,WHITC,"White Clover Markets",Seattle,USA,8,"Laura Callahan","Inside Sales Coordinator",46,12,18,0,216,Spegesild,8,21,Seafood,Lyngbysild,Denmark
10700,"1995-11-10 00:00:00","1995-11-16 00:00:00",65.1,SAVEA,"Save-a-lot Markets",Boise,USA,3,"Janet Leverling","Sales Representative",1,18,5,0,90,Chai,1,1,Beverages,"Exotic Liquids",UK
10700,"1995-11-10 00:00:00","1995-11-16 00:00:00",65.1,SAVEA,"Save-a-lot Markets",Boise,USA,3,"Janet Leverling","Sales Representative",34,14,12,0,168,"Sasquatch Ale",1,16,Beverages,"Bigfoot Breweries",USA
10700,"1995-11-10 00:00:00","1995-11-16 00:00:00",65.1,SAVEA,"Save-a-lot Markets",Boise,USA,3,"Janet Leverling","Sales Representative",68,12.5,40,0,500,"Scottish Longbreads",3,8,Confections,"Specialty Biscuits, Ltd.",UK
10700,"1995-11-10 00:00:00","1995-11-16 00:00:00",65.1,SAVEA,"Save-a-lot Markets",Boise,USA,3,"Janet Leverling","Sales Representative",71,21.5,60,0,1290,FlÃ¸temysost,4,15,"Dairy Products","Norske Meierier",Norway
10702,"1995-11-13 00:00:00","1995-11-21 00:00:00",23.94,ALFKI,"Alfreds Futterkiste",Berlin,Germany,4,"Margaret Peacock","Sales Representative",76,18,15,0,270,LakkalikÃ¶Ã¶ri,1,23,Beverages,"Karkki Oy",Finland
10703,"1995-11-14 00:00:00","1995-11-20 00:00:00",152.3,FOLKO,"Folk och fÃ¤ HB",BrÃ¤cke,Sweden,6,"Michael Suyama","Sales Representative",2,19,5,0,95,Chang,1,1,Beverages,"Exotic Liquids",UK
10703,"1995-11-14 00:00:00","1995-11-20 00:00:00",152.3,FOLKO,"Folk och fÃ¤ HB",BrÃ¤cke,Sweden,6,"Michael Suyama","Sales Representative",59,55,35,0,1925,"Raclette Courdavault",4,28,"Dairy Products","Gai pÃ¢turage",France
10703,"1995-11-14 00:00:00","1995-11-20 00:00:00",152.3,FOLKO,"Folk och fÃ¤ HB",BrÃ¤cke,Sweden,6,"Michael Suyama","Sales Representative",73,15,35,0,525,"RÃ¶d Kaviar",8,17,Seafood,"Svensk SjÃ¶fÃ¶da AB",Sweden
10707,"1995-11-16 00:00:00","1995-11-23 00:00:00",21.74,AROUT,"Around the Horn",London,UK,4,"Margaret Peacock","Sales Representative",55,24,21,0,504,"PÃ¢tÃ© chinois",6,25,Meat/Poultry,"Ma Maison",Canada
10707,"1995-11-16 00:00:00","1995-11-23 00:00:00",21.74,AROUT,"Around the Horn",London,UK,4,"Margaret Peacock","Sales Representative",57,19.5,40,0,780,"Ravioli Angelo",5,26,Grains/Cereals,"Pasta Buttini s.r.l.",Italy
10707,"1995-11-16 00:00:00","1995-11-23 00:00:00",21.74,AROUT,"Around the Horn",London,UK,4,"Margaret Peacock","Sales Representative",70,15,28,0,420,"Outback Lager",1,7,Beverages,"Pavlova, Ltd.",Australia
10710,"1995-11-20 00:00:00","1995-11-23 00:00:00",4.98,FRANS,"Franchi S.p.A.",Torino,Italy,1,"Nancy Davolio","Sales Representative",47,9.5,5,0,47.5,"Zaanse koeken",3,22,Confections,"Zaanse Snoepfabriek",Netherlands
10715,"1995-11-23 00:00:00","1995-11-29 00:00:00",63.2,BONAP,"Bon app'",Marseille,France,3,"Janet Leverling","Sales Representative",10,31,21,0,651,Ikura,8,4,Seafood,"Tokyo Traders",Japan
10715,"1995-11-23 00:00:00","1995-11-29 00:00:00",63.2,BONAP,"Bon app'",Marseille,France,3,"Janet Leverling","Sales Representative",71,21.5,30,0,645,FlÃ¸temysost,4,15,"Dairy Products","Norske Meierier",Norway
10717,"1995-11-24 00:00:00","1995-11-29 00:00:00",59.25,FRANK,Frankenversand,MÃ¼nchen,Germany,1,"Nancy Davolio","Sales Representative",21,10,32,0,320,"Sir Rodney's Scones",3,8,Confections,"Specialty Biscuits, Ltd.",UK
10717,"1995-11-24 00:00:00","1995-11-29 00:00:00",59.25,FRANK,Frankenversand,MÃ¼nchen,Germany,1,"Nancy Davolio","Sales Representative",54,7.45,15,0,111.75,TourtiÃ¨re,6,25,Meat/Poultry,"Ma Maison",Canada
10717,"1995-11-24 00:00:00","1995-11-29 00:00:00",59.25,FRANK,Frankenversand,MÃ¼nchen,Germany,1,"Nancy Davolio","Sales Representative",69,36,25,0,900,Gudbrandsdalsost,4,15,"Dairy Products","Norske Meierier",Norway
10704,"1995-11-14 00:00:00","1995-12-08 00:00:00",4.78,QUEEN,"Queen Cozinha","SÃ£o Paulo",Brazil,6,"Michael Suyama","Sales Representative",4,22,6,0,132,"Chef Anton's Cajun Seasoning",2,2,Condiments,"New Orleans Cajun Delights",USA
10704,"1995-11-14 00:00:00","1995-12-08 00:00:00",4.78,QUEEN,"Queen Cozinha","SÃ£o Paulo",Brazil,6,"Michael Suyama","Sales Representative",24,4.5,35,0,157.5,"GuaranÃ¡ FantÃ¡stica",1,10,Beverages,"Refrescos Americanas LTDA",Brazil
10704,"1995-11-14 00:00:00","1995-12-08 00:00:00",4.78,QUEEN,"Queen Cozinha","SÃ£o Paulo",Brazil,6,"Michael Suyama","Sales Representative",48,12.75,24,0,306,Chocolade,3,22,Confections,"Zaanse Snoepfabriek",Netherlands
10705,"1995-11-15 00:00:00","1995-12-19 00:00:00",3.52,HILAA,HILARIÃ“N-Abastos,"San CristÃ³bal",Venezuela,9,"Anne Dodsworth","Sales Representative",31,12.5,20,0,250,"Gorgonzola Telino",4,14,"Dairy Products","Formaggi Fortini s.r.l.",Italy
10705,"1995-11-15 00:00:00","1995-12-19 00:00:00",3.52,HILAA,HILARIÃ“N-Abastos,"San CristÃ³bal",Venezuela,9,"Anne Dodsworth","Sales Representative",32,32,4,0,128,"Mascarpone Fabioli",4,14,"Dairy Products","Formaggi Fortini s.r.l.",Italy
10706,"1995-11-16 00:00:00","1995-11-21 00:00:00",135.63,OLDWO,"Old World Delicatessen",Anchorage,USA,8,"Laura Callahan","Inside Sales Coordinator",16,17.45,20,0,349,Pavlova,3,7,Confections,"Pavlova, Ltd.",Australia
10706,"1995-11-16 00:00:00","1995-11-21 00:00:00",135.63,OLDWO,"Old World Delicatessen",Anchorage,USA,8,"Laura Callahan","Inside Sales Coordinator",43,46,24,0,1104,"Ipoh Coffee",1,20,Beverages,"Leka Trading",Singapore
10706,"1995-11-16 00:00:00","1995-11-21 00:00:00",135.63,OLDWO,"Old World Delicatessen",Anchorage,USA,8,"Laura Callahan","Inside Sales Coordinator",59,55,8,0,440,"Raclette Courdavault",4,28,"Dairy Products","Gai pÃ¢turage",France
10709,"1995-11-17 00:00:00","1995-12-21 00:00:00",210.8,GOURL,"Gourmet Lanchonetes",Campinas,Brazil,1,"Nancy Davolio","Sales Representative",8,40,40,0,1600,"Northwoods Cranberry Sauce",2,3,Condiments,"Grandma Kelly's Homestead",USA
10709,"1995-11-17 00:00:00","1995-12-21 00:00:00",210.8,GOURL,"Gourmet Lanchonetes",Campinas,Brazil,1,"Nancy Davolio","Sales Representative",51,53,28,0,1484,"Manjimup Dried Apples",7,24,Produce,"G'day, Mate",Australia
10709,"1995-11-17 00:00:00","1995-12-21 00:00:00",210.8,GOURL,"Gourmet Lanchonetes",Campinas,Brazil,1,"Nancy Davolio","Sales Representative",60,34,10,0,340,"Camembert Pierrot",4,28,"Dairy Products","Gai pÃ¢turage",France
10710,"1995-11-20 00:00:00","1995-11-23 00:00:00",4.98,FRANS,"Franchi S.p.A.",Torino,Italy,1,"Nancy Davolio","Sales Representative",19,9.2,5,0,46,"Teatime Chocolate Biscuits",3,8,Confections,"Specialty Biscuits, Ltd.",UK
10711,"1995-11-21 00:00:00","1995-11-29 00:00:00",52.41,SAVEA,"Save-a-lot Markets",Boise,USA,5,"Steven Buchanan","Sales Manager",41,9.65,42,0,405.3,"Jack's New England Clam Chowder",8,19,Seafood,"New England Seafood Cannery",USA
10711,"1995-11-21 00:00:00","1995-11-29 00:00:00",52.41,SAVEA,"Save-a-lot Markets",Boise,USA,5,"Steven Buchanan","Sales Manager",53,32.8,120,0,3935.9999999999995,"Perth Pasties",6,24,Meat/Poultry,"G'day, Mate",Australia
10712,"1995-11-21 00:00:00","1995-12-01 00:00:00",89.93,HUNGO,"Hungry Owl All-Night Grocers",Cork,Ireland,3,"Janet Leverling","Sales Representative",53,32.8,3,0,98.39999999999999,"Perth Pasties",6,24,Meat/Poultry,"G'day, Mate",Australia
10712,"1995-11-21 00:00:00","1995-12-01 00:00:00",89.93,HUNGO,"Hungry Owl All-Night Grocers",Cork,Ireland,3,"Janet Leverling","Sales Representative",56,38,30,0,1140,"Gnocchi di nonna Alice",5,26,Grains/Cereals,"Pasta Buttini s.r.l.",Italy
10713,"1995-11-22 00:00:00","1995-11-24 00:00:00",167.05,SAVEA,"Save-a-lot Markets",Boise,USA,1,"Nancy Davolio","Sales Representative",10,31,18,0,558,Ikura,8,4,Seafood,"Tokyo Traders",Japan
10713,"1995-11-22 00:00:00","1995-11-24 00:00:00",167.05,SAVEA,"Save-a-lot Markets",Boise,USA,1,"Nancy Davolio","Sales Representative",26,31.23,30,0,936.9,"GumbÃ¤r GummibÃ¤rchen",3,11,Confections,"Heli SÃ¼ÃŸwaren GmbH & Co. KG",Germany
10713,"1995-11-22 00:00:00","1995-11-24 00:00:00",167.05,SAVEA,"Save-a-lot Markets",Boise,USA,1,"Nancy Davolio","Sales Representative",45,9.5,110,0,1045,"RÃ¸gede sild",8,21,Seafood,Lyngbysild,Denmark
10713,"1995-11-22 00:00:00","1995-11-24 00:00:00",167.05,SAVEA,"Save-a-lot Markets",Boise,USA,1,"Nancy Davolio","Sales Representative",46,12,24,0,288,Spegesild,8,21,Seafood,Lyngbysild,Denmark
10714,"1995-11-22 00:00:00","1995-11-27 00:00:00",24.49,SAVEA,"Save-a-lot Markets",Boise,USA,5,"Steven Buchanan","Sales Manager",2,19,30,0,570,Chang,1,1,Beverages,"Exotic Liquids",UK
10714,"1995-11-22 00:00:00","1995-11-27 00:00:00",24.49,SAVEA,"Save-a-lot Markets",Boise,USA,5,"Steven Buchanan","Sales Manager",17,39,27,0,1053,"Alice Mutton",6,7,Meat/Poultry,"Pavlova, Ltd.",Australia
10714,"1995-11-22 00:00:00","1995-11-27 00:00:00",24.49,SAVEA,"Save-a-lot Markets",Boise,USA,5,"Steven Buchanan","Sales Manager",47,9.5,50,0,475,"Zaanse koeken",3,22,Confections,"Zaanse Snoepfabriek",Netherlands
10714,"1995-11-22 00:00:00","1995-11-27 00:00:00",24.49,SAVEA,"Save-a-lot Markets",Boise,USA,5,"Steven Buchanan","Sales Manager",56,38,18,0,684,"Gnocchi di nonna Alice",5,26,Grains/Cereals,"Pasta Buttini s.r.l.",Italy
10714,"1995-11-22 00:00:00","1995-11-27 00:00:00",24.49,SAVEA,"Save-a-lot Markets",Boise,USA,5,"Steven Buchanan","Sales Manager",58,13.25,12,0,159,"Escargots de Bourgogne",8,27,Seafood,"Escargots Nouveaux",France
10716,"1995-11-24 00:00:00","1995-11-27 00:00:00",22.57,RANCH,"Rancho grande","Buenos Aires",Argentina,4,"Margaret Peacock","Sales Representative",21,10,5,0,50,"Sir Rodney's Scones",3,8,Confections,"Specialty Biscuits, Ltd.",UK
10716,"1995-11-24 00:00:00","1995-11-27 00:00:00",22.57,RANCH,"Rancho grande","Buenos Aires",Argentina,4,"Margaret Peacock","Sales Representative",51,53,7,0,371,"Manjimup Dried Apples",7,24,Produce,"G'day, Mate",Australia
10716,"1995-11-24 00:00:00","1995-11-27 00:00:00",22.57,RANCH,"Rancho grande","Buenos Aires",Argentina,4,"Margaret Peacock","Sales Representative",61,28.5,10,0,285,"Sirop d'Ã©rable",2,29,Condiments,"ForÃªts d'Ã©rables",Canada
10718,"1995-11-27 00:00:00","1995-11-29 00:00:00",170.88,KOENE,"KÃ¶niglich Essen",Brandenburg,Germany,1,"Nancy Davolio","Sales Representative",12,38,36,0,1368,"Queso Manchego La Pastora",4,5,"Dairy Products","Cooperativa de Quesos 'Las Cabras'",Spain
